	dominant_topic	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
7070	1	0.044729	0.369167	0.030397	0.026200	0.023022	0.020531	0.018526	0.350569	0.015500	0.014329	0.013323	0.012449	0.011683	0.011005	0.010402	0.009861	0.009374	0.008933
7071	11	0.033757	0.027153	0.022798	0.019651	0.017266	0.015398	0.013895	0.012659	0.011625	0.010747	0.009993	0.759114	0.008762	0.008254	0.007801	0.007396	0.007031	0.006700
7072	1	0.067093	0.554288	0.045595	0.039300	0.034532	0.030796	0.027789	0.025318	0.023250	0.021494	0.019985	0.018674	0.017524	0.016508	0.015603	0.014792	0.014061	0.013399
7074	14	0.027081	0.021718	0.018239	0.015721	0.013813	0.012319	0.011116	0.010127	0.009300	0.008598	0.007994	0.007470	0.007010	0.006603	0.604139	0.005917	0.005625	0.207210
7075	8	0.027223	0.021731	0.018248	0.015728	0.013820	0.012325	0.011121	0.010132	0.808827	0.008602	0.007998	0.007473	0.007013	0.006606	0.006244	0.005920	0.005627	0.005362
7076	14	0.022364	0.018098	0.015199	0.013100	0.011511	0.010265	0.009263	0.008439	0.172009	0.007165	0.006662	0.006225	0.005841	0.005503	0.507123	0.004931	0.004687	0.171615
7077	8	0.033553	0.027147	0.022798	0.019650	0.017266	0.015398	0.013895	0.012659	0.761614	0.010747	0.009993	0.009337	0.008762	0.008254	0.007801	0.007396	0.007031	0.006700
7078	8	0.044917	0.036206	0.030399	0.026200	0.023022	0.020531	0.018526	0.016879	0.374114	0.014329	0.321168	0.012449	0.011683	0.011005	0.010402	0.009861	0.009374	0.008933
7079	8	0.280176	0.015517	0.013028	0.011229	0.009867	0.008799	0.007940	0.007234	0.602771	0.006141	0.005710	0.005335	0.005007	0.004717	0.004458	0.004226	0.004018	0.003828
7080	10	0.033553	0.027146	0.022798	0.019650	0.017266	0.015398	0.013895	0.012659	0.011625	0.010747	0.759982	0.009337	0.008762	0.008254	0.007801	0.007396	0.007031	0.006700
7081	1	0.006398	0.452361	0.004343	0.003743	0.218867	0.002933	0.002647	0.002411	0.291815	0.002047	0.001904	0.001779	0.001669	0.001572	0.001486	0.001409	0.001339	0.001276
7082	8	0.019230	0.015513	0.013028	0.011229	0.009866	0.008799	0.007940	0.007234	0.703620	0.006141	0.005710	0.005335	0.005007	0.004717	0.164559	0.004226	0.004018	0.003828
7084	8	0.022437	0.018099	0.015199	0.013101	0.011511	0.010266	0.009264	0.008440	0.673403	0.007165	0.174259	0.006225	0.005842	0.005503	0.005201	0.004931	0.004687	0.004467
7086	8	0.067089	0.054293	0.045595	0.039300	0.034532	0.030796	0.027789	0.025318	0.523248	0.021494	0.019985	0.018674	0.017524	0.016508	0.015603	0.014792	0.014061	0.013399
7087	8	0.067090	0.054293	0.045596	0.039300	0.034532	0.030796	0.027789	0.025318	0.523246	0.021494	0.019985	0.018674	0.017524	0.016508	0.015603	0.014792	0.014061	0.013399
7088	8	0.014916	0.012066	0.010133	0.008734	0.007674	0.105726	0.006176	0.005626	0.447043	0.004777	0.352558	0.004150	0.003894	0.003669	0.003467	0.003287	0.003125	0.002978
7089	10	0.009592	0.007757	0.006514	0.005615	0.004934	0.004400	0.003970	0.003617	0.349222	0.003071	0.585514	0.002668	0.002504	0.002358	0.002229	0.002113	0.002009	0.001914
7091	8	0.014917	0.012069	0.010133	0.008734	0.007674	0.245990	0.006176	0.005626	0.654894	0.004777	0.004441	0.004150	0.003894	0.003669	0.003467	0.003287	0.003125	0.002978
7092	1	0.026840	0.635082	0.018240	0.015721	0.013814	0.012319	0.011116	0.010128	0.009300	0.008598	0.194615	0.007470	0.007010	0.006603	0.006241	0.005917	0.005625	0.005360
7093	8	0.019169	0.015512	0.013027	0.011229	0.009866	0.008799	0.007940	0.007234	0.863784	0.006141	0.005710	0.005335	0.005007	0.004717	0.004458	0.004226	0.004018	0.003828
7094	8	0.016780	0.013574	0.011399	0.009825	0.008633	0.007699	0.006948	0.006330	0.777865	0.108309	0.004996	0.004669	0.004381	0.004127	0.003901	0.003698	0.003515	0.003350
7095	8	0.014935	0.012066	0.010133	0.008734	0.007674	0.006844	0.116377	0.005626	0.783821	0.004777	0.004441	0.004150	0.003894	0.003669	0.003467	0.003287	0.003125	0.002978
7098	1	0.011209	0.592676	0.007600	0.006550	0.005756	0.005133	0.004632	0.004220	0.003875	0.003582	0.253786	0.003112	0.002921	0.085306	0.002601	0.002465	0.002344	0.002233
7099	1	0.033725	0.776961	0.022799	0.019652	0.017266	0.015398	0.013895	0.012659	0.011625	0.010747	0.009992	0.009337	0.008762	0.008254	0.007801	0.007396	0.007031	0.006700
7100	1	0.044729	0.370166	0.030397	0.026200	0.023022	0.020531	0.018526	0.016878	0.348190	0.014329	0.013323	0.012449	0.011683	0.011005	0.010402	0.009861	0.009374	0.008933
7101	8	0.012216	0.009872	0.008290	0.007146	0.006279	0.087130	0.005053	0.004603	0.727581	0.003908	0.107820	0.003395	0.003186	0.003001	0.002837	0.002690	0.002557	0.002436
7102	8	0.033546	0.027147	0.022798	0.019650	0.017266	0.015398	0.013895	0.012659	0.302842	0.010747	0.257356	0.220752	0.008762	0.008254	0.007801	0.007396	0.007031	0.006700
7103	8	0.022389	0.018100	0.015199	0.013100	0.011511	0.010265	0.009263	0.008439	0.841052	0.007165	0.006662	0.006225	0.005841	0.005503	0.005201	0.004931	0.004687	0.004466
7104	8	0.044739	0.036196	0.030398	0.026201	0.023022	0.020531	0.018527	0.016879	0.682147	0.014330	0.013323	0.012449	0.011683	0.011005	0.010402	0.009861	0.009374	0.008933
7105	4	0.010357	0.008356	0.007015	0.006046	0.458037	0.004738	0.004275	0.003895	0.003577	0.210758	0.265934	0.002873	0.002696	0.002540	0.002401	0.002276	0.002163	0.002062
7106	8	0.044950	0.036196	0.030397	0.026200	0.023022	0.020531	0.018526	0.016879	0.681938	0.014329	0.013323	0.012449	0.011683	0.011005	0.010402	0.009861	0.009374	0.008933
7107	8	0.033546	0.027147	0.022798	0.019651	0.017267	0.015398	0.013895	0.012659	0.761617	0.010747	0.009993	0.009337	0.008762	0.008254	0.007802	0.007396	0.007031	0.006700
7108	7	0.272084	0.027150	0.022799	0.019651	0.017266	0.015398	0.013895	0.524112	0.011625	0.010747	0.009993	0.009337	0.008762	0.008254	0.007802	0.007396	0.007031	0.006700
7109	8	0.026845	0.021717	0.018238	0.015720	0.013813	0.012319	0.011116	0.010127	0.518959	0.008598	0.298323	0.007470	0.007010	0.006603	0.006241	0.005917	0.005625	0.005360
7110	9	0.006403	0.133506	0.004343	0.169089	0.200826	0.002933	0.002647	0.002411	0.138017	0.245089	0.084205	0.001779	0.001669	0.001572	0.001486	0.001409	0.001339	0.001276
7111	14	0.019180	0.015515	0.013028	0.011229	0.009867	0.008799	0.007940	0.007234	0.173663	0.006141	0.005710	0.126568	0.005007	0.004717	0.430021	0.004226	0.004018	0.147139
7112	1	0.016783	0.453850	0.011401	0.009827	0.008634	0.308127	0.006948	0.006330	0.140084	0.005374	0.004997	0.004669	0.004382	0.004128	0.003901	0.003699	0.003516	0.003350
7113	8	0.033650	0.027147	0.022798	0.019650	0.017266	0.015398	0.013895	0.012659	0.761514	0.010747	0.009993	0.009337	0.008762	0.008254	0.007802	0.007396	0.007031	0.006700
7114	1	0.044859	0.384106	0.030399	0.026202	0.023023	0.020532	0.018527	0.016880	0.334106	0.014330	0.013324	0.012450	0.011683	0.011006	0.010403	0.009862	0.009375	0.008933
7115	8	0.044775	0.036196	0.030398	0.026201	0.023022	0.020531	0.018527	0.016879	0.682109	0.014330	0.013324	0.012449	0.011683	0.011005	0.010402	0.009862	0.009374	0.008933
7116	4	0.026859	0.021721	0.018242	0.015720	0.415471	0.012319	0.011116	0.010127	0.009300	0.008598	0.406302	0.007470	0.007010	0.006603	0.006241	0.005917	0.005625	0.005360
7117	8	0.022369	0.203272	0.015199	0.186207	0.011511	0.010265	0.009263	0.008439	0.315934	0.007165	0.006662	0.006225	0.005841	0.005503	0.005201	0.004931	0.004687	0.171327
7118	10	0.022376	0.018100	0.015199	0.013101	0.011511	0.010266	0.009264	0.008440	0.269958	0.007165	0.577765	0.006225	0.005842	0.005503	0.005201	0.004931	0.004687	0.004467
7119	1	0.026977	0.420899	0.018239	0.015721	0.013813	0.012319	0.011116	0.010127	0.409969	0.008598	0.007994	0.007470	0.007010	0.006603	0.006241	0.005917	0.005625	0.005360
7120	0	0.711381	0.036205	0.030397	0.026200	0.023021	0.020531	0.018526	0.016878	0.015500	0.014329	0.013323	0.012449	0.011683	0.011005	0.010402	0.009861	0.009374	0.008933
7121	8	0.019267	0.015522	0.013028	0.011229	0.009866	0.008799	0.007940	0.007234	0.863675	0.006141	0.005710	0.005335	0.005007	0.004717	0.004458	0.004226	0.004018	0.003828
7122	7	0.033551	0.027149	0.022799	0.019651	0.017267	0.015399	0.013896	0.496876	0.011626	0.010748	0.275754	0.009338	0.008763	0.008254	0.007802	0.007396	0.007031	0.006700
7123	16	0.008956	0.225743	0.006080	0.005241	0.004605	0.004107	0.003706	0.003376	0.003100	0.002866	0.002665	0.002490	0.002337	0.002201	0.002081	0.001972	0.716689	0.001787
7124	9	0.227967	0.018102	0.015200	0.013101	0.011512	0.010266	0.009264	0.008440	0.294830	0.347801	0.006662	0.006225	0.005842	0.005503	0.005201	0.004931	0.004687	0.004467
7125	8	0.014913	0.012065	0.010133	0.008734	0.007674	0.118040	0.006176	0.005626	0.399496	0.004777	0.387797	0.004150	0.003894	0.003668	0.003467	0.003287	0.003125	0.002978
7126	5	0.022366	0.018103	0.015199	0.013100	0.011511	0.496197	0.009263	0.008439	0.007750	0.007165	0.006662	0.006225	0.005841	0.005503	0.177230	0.004931	0.004687	0.179830
7127	8	0.019170	0.015513	0.013028	0.011229	0.009867	0.008799	0.007940	0.007234	0.586110	0.006141	0.005710	0.005336	0.005007	0.004717	0.148706	0.004226	0.137439	0.003829
7128	10	0.022373	0.188415	0.015200	0.013101	0.011512	0.010266	0.162143	0.008440	0.007750	0.007165	0.516779	0.006225	0.005842	0.005503	0.005201	0.004931	0.004687	0.004467
7129	14	0.026836	0.021717	0.018238	0.015720	0.013813	0.012319	0.011116	0.010127	0.009300	0.008598	0.007994	0.207493	0.007010	0.006603	0.606214	0.005917	0.005625	0.005360
7130	12	0.013453	0.010863	0.222734	0.007861	0.006907	0.006160	0.005559	0.005064	0.098329	0.004299	0.003997	0.003735	0.596163	0.003302	0.003121	0.002959	0.002813	0.002680
7131	15	0.008390	0.006788	0.005700	0.004913	0.004317	0.003850	0.003474	0.003165	0.002906	0.002687	0.002498	0.002334	0.215574	0.255688	0.001950	0.274514	0.001758	0.199495
7132	0	0.783543	0.027146	0.022798	0.019650	0.017266	0.015398	0.013895	0.012659	0.011625	0.010747	0.009992	0.009337	0.008762	0.008254	0.007801	0.007396	0.007031	0.006700
7133	9	0.026844	0.021718	0.018239	0.015720	0.013813	0.012319	0.011116	0.010127	0.009300	0.808584	0.007994	0.007470	0.007010	0.006603	0.006241	0.005917	0.005625	0.005360
7134	15	0.005837	0.004723	0.003965	0.092587	0.003003	0.002678	0.002417	0.002202	0.002022	0.001869	0.001738	0.001624	0.001524	0.001436	0.001357	0.868632	0.001223	0.001165
7135	15	0.026844	0.021717	0.018239	0.015720	0.013813	0.180722	0.011116	0.010127	0.009300	0.008598	0.007994	0.007469	0.194221	0.006603	0.006241	0.450291	0.005625	0.005360
7136	8	0.145742	0.009873	0.008291	0.007146	0.244333	0.005600	0.005053	0.004603	0.334080	0.003908	0.003634	0.003395	0.210820	0.003002	0.002837	0.002690	0.002557	0.002436
7137	12	0.016774	0.013575	0.011402	0.009826	0.008634	0.007699	0.006948	0.006330	0.005813	0.005374	0.004997	0.004669	0.745492	0.138003	0.003901	0.003698	0.003516	0.003350
7138	8	0.019176	0.015514	0.013028	0.011230	0.009867	0.147581	0.007940	0.007234	0.724986	0.006142	0.005710	0.005336	0.005007	0.004717	0.004458	0.004227	0.004018	0.003829
7139	15	0.008405	0.121002	0.005701	0.004913	0.004317	0.003850	0.003474	0.070243	0.002907	0.002687	0.002498	0.002335	0.002191	0.002064	0.001951	0.758030	0.001758	0.001675
7140	7	0.022413	0.018099	0.015200	0.013101	0.011511	0.010266	0.009263	0.841716	0.007750	0.007165	0.006662	0.006225	0.005842	0.005503	0.005201	0.004931	0.004687	0.004467
7141	11	0.008413	0.006790	0.005700	0.004913	0.004317	0.084870	0.003474	0.003165	0.088822	0.002687	0.002498	0.491754	0.002191	0.002064	0.001950	0.001849	0.282871	0.001675
7142	14	0.012220	0.009873	0.008291	0.007146	0.006279	0.005600	0.005053	0.004604	0.004228	0.295386	0.304313	0.003396	0.003187	0.003002	0.319738	0.002690	0.002557	0.002437
7144	4	0.010336	0.008355	0.007015	0.006046	0.454134	0.004738	0.004275	0.003895	0.334303	0.003307	0.003075	0.002873	0.002696	0.002540	0.002401	0.002276	0.145673	0.002061
7145	1	0.013443	0.676277	0.009119	0.007860	0.006907	0.240715	0.005558	0.005064	0.004650	0.004299	0.003997	0.003735	0.003505	0.003302	0.003121	0.002958	0.002812	0.002680
7146	4	0.012215	0.009872	0.008290	0.007146	0.540304	0.005599	0.005053	0.004603	0.379273	0.003908	0.003634	0.003395	0.003186	0.003001	0.002837	0.002690	0.002557	0.002436
7147	3	0.013418	0.010859	0.009119	0.487460	0.006907	0.426556	0.005558	0.005064	0.004650	0.004299	0.003997	0.003735	0.003505	0.003302	0.003121	0.002958	0.002812	0.002680
7148	10	0.429136	0.007240	0.006080	0.005240	0.004604	0.004106	0.003705	0.003376	0.003100	0.002866	0.429721	0.088573	0.002337	0.002201	0.002080	0.001972	0.001875	0.001787
7149	0	0.653494	0.012066	0.010133	0.259032	0.007674	0.006844	0.006176	0.005626	0.005167	0.004777	0.004441	0.004150	0.003894	0.003669	0.003467	0.003287	0.003125	0.002978
7150	9	0.207416	0.006788	0.005700	0.004913	0.216323	0.003850	0.003474	0.003165	0.002906	0.529147	0.002498	0.002334	0.002191	0.002064	0.001950	0.001849	0.001758	0.001675
7151	8	0.026949	0.021723	0.018239	0.015721	0.013814	0.012319	0.011116	0.010128	0.809172	0.008598	0.007994	0.007470	0.007010	0.006603	0.006241	0.005917	0.005625	0.005360
7152	0	0.552506	0.018101	0.015199	0.013100	0.011511	0.010265	0.009263	0.008439	0.007750	0.007165	0.309847	0.006225	0.005841	0.005503	0.005201	0.004931	0.004687	0.004466
7153	4	0.019188	0.015516	0.013028	0.011229	0.714053	0.161728	0.007940	0.007234	0.006643	0.006141	0.005710	0.005335	0.005007	0.004717	0.004458	0.004226	0.004018	0.003828
7154	4	0.019233	0.015512	0.013028	0.011229	0.713130	0.008799	0.007940	0.161046	0.006643	0.006141	0.005710	0.005335	0.005007	0.004717	0.004458	0.004226	0.004018	0.003828
7156	8	0.011183	0.009050	0.007601	0.006550	0.174317	0.005133	0.004632	0.004220	0.751973	0.003583	0.003331	0.003112	0.002921	0.002751	0.002601	0.002465	0.002344	0.002233
7157	4	0.013429	0.010861	0.009121	0.007861	0.520058	0.006160	0.005559	0.005064	0.391475	0.004299	0.003998	0.003735	0.003505	0.003302	0.003121	0.002959	0.002813	0.002680
7158	10	0.300759	0.013591	0.011400	0.009825	0.008633	0.007699	0.006947	0.006330	0.005813	0.155786	0.445576	0.004669	0.004381	0.004127	0.003901	0.003698	0.003515	0.003350
7159	15	0.019226	0.015514	0.013028	0.011229	0.009866	0.008799	0.007940	0.007234	0.006643	0.006141	0.257329	0.005335	0.005007	0.004717	0.004458	0.609689	0.004018	0.003828
7160	15	0.004804	0.003880	0.003257	0.002807	0.186019	0.002200	0.001985	0.001809	0.001661	0.001535	0.001428	0.001334	0.001252	0.001179	0.001115	0.781774	0.001004	0.000957
7161	16	0.005593	0.004525	0.003800	0.003275	0.002878	0.002567	0.002316	0.002110	0.001938	0.001791	0.001666	0.001556	0.147565	0.218499	0.001300	0.127447	0.470058	0.001117
7162	15	0.005373	0.004344	0.003648	0.003144	0.002763	0.002464	0.002223	0.002025	0.001860	0.001720	0.001599	0.001494	0.001402	0.001321	0.388554	0.506411	0.068583	0.001072
7163	5	0.014926	0.243870	0.010134	0.190850	0.007675	0.344381	0.143579	0.005627	0.005167	0.004777	0.004442	0.004150	0.003895	0.003669	0.003468	0.003287	0.003125	0.002978
7164	0	0.750595	0.154749	0.011399	0.009825	0.008633	0.007699	0.006947	0.006329	0.005812	0.005374	0.004996	0.004668	0.004381	0.004127	0.003901	0.003698	0.003515	0.003350
7165	16	0.013426	0.010860	0.009122	0.007860	0.006907	0.006159	0.005558	0.005064	0.004650	0.004299	0.003997	0.003735	0.003505	0.003302	0.003121	0.002958	0.902797	0.002680
7166	1	0.008965	0.259418	0.006080	0.243182	0.004605	0.004107	0.003706	0.066643	0.003100	0.244172	0.141280	0.002490	0.002337	0.002201	0.002081	0.001972	0.001875	0.001787
7167	16	0.012221	0.009880	0.008292	0.007146	0.006279	0.005600	0.005053	0.004604	0.004228	0.003909	0.003634	0.003396	0.003187	0.003002	0.002837	0.439572	0.474724	0.002437
7168	16	0.007903	0.006391	0.292546	0.004624	0.004063	0.003623	0.003269	0.002979	0.099794	0.002529	0.002351	0.002197	0.002062	0.001942	0.001836	0.230003	0.330312	0.001576
7169	2	0.011220	0.009056	0.541878	0.006551	0.218574	0.005133	0.004632	0.004220	0.003875	0.003583	0.003331	0.003113	0.172437	0.002752	0.002601	0.002466	0.002344	0.002234
7170	12	0.008956	0.007240	0.006080	0.005241	0.004605	0.004107	0.003706	0.003376	0.130353	0.002866	0.002665	0.002490	0.808398	0.002201	0.002081	0.001973	0.001875	0.001787
7171	3	0.189968	0.049733	0.003648	0.380709	0.058495	0.079259	0.002223	0.002025	0.001860	0.221635	0.001599	0.001494	0.001402	0.001321	0.001248	0.001183	0.001125	0.001072
7172	6	0.005010	0.004024	0.003378	0.002911	0.002558	0.002281	0.311969	0.001876	0.059586	0.001592	0.001480	0.308453	0.001298	0.001223	0.289230	0.001096	0.001042	0.000993
7173	11	0.144605	0.006389	0.005365	0.004624	0.141520	0.003623	0.191388	0.070130	0.002735	0.002529	0.002351	0.413931	0.002062	0.001942	0.001836	0.001740	0.001654	0.001576
7174	6	0.009661	0.007757	0.006514	0.005615	0.004934	0.004400	0.932459	0.003617	0.003322	0.003071	0.002855	0.002668	0.002504	0.002358	0.002229	0.002113	0.002009	0.001914
7175	13	0.007063	0.005716	0.004800	0.004137	0.003635	0.003242	0.002925	0.002665	0.002448	0.002263	0.002104	0.001966	0.001845	0.771208	0.001643	0.179450	0.001480	0.001411
7176	15	0.005594	0.004526	0.003800	0.003275	0.002878	0.002567	0.002316	0.002110	0.001938	0.001791	0.001666	0.001556	0.001461	0.001376	0.001300	0.959557	0.001172	0.001117
7177	3	0.351939	0.009051	0.007601	0.409885	0.178319	0.005133	0.004632	0.004220	0.003875	0.003583	0.003331	0.003113	0.002921	0.002752	0.002601	0.002466	0.002344	0.002233
7178	11	0.004476	0.003620	0.003040	0.002620	0.139448	0.002053	0.001853	0.001688	0.001550	0.001433	0.001332	0.541214	0.001168	0.001101	0.032149	0.259426	0.000937	0.000893
7179	6	0.004477	0.003620	0.003040	0.002620	0.002302	0.002053	0.328649	0.001688	0.001550	0.248885	0.301703	0.001245	0.001168	0.001101	0.001040	0.000986	0.000938	0.092934
7181	3	0.016801	0.013574	0.011399	0.499794	0.008633	0.392698	0.006947	0.006330	0.005813	0.005374	0.004996	0.004669	0.004381	0.004127	0.003901	0.003698	0.003515	0.003350
7187	5	0.014923	0.012067	0.010133	0.008734	0.007674	0.895714	0.006175	0.005626	0.005167	0.004776	0.004441	0.004150	0.003894	0.003668	0.003467	0.003287	0.003125	0.002978
7195	8	0.154181	0.013581	0.011400	0.009826	0.008634	0.007699	0.006948	0.006330	0.743391	0.005374	0.004996	0.004669	0.004381	0.004127	0.003901	0.003698	0.003515	0.003350
7196	10	0.033574	0.027163	0.022800	0.019651	0.017267	0.015398	0.013895	0.012659	0.011625	0.010747	0.759941	0.009337	0.008762	0.008254	0.007801	0.007396	0.007031	0.006700
7197	16	0.160905	0.009874	0.008291	0.007146	0.006279	0.005599	0.005053	0.004603	0.004227	0.003908	0.254779	0.003395	0.003186	0.003002	0.002837	0.002690	0.511790	0.002436
7198	14	0.014938	0.244086	0.010133	0.008734	0.007674	0.006844	0.006176	0.254142	0.005167	0.004777	0.004441	0.004150	0.003894	0.003668	0.411788	0.003287	0.003125	0.002978
7199	8	0.014923	0.012072	0.010133	0.008734	0.007674	0.006844	0.006176	0.005626	0.598593	0.004777	0.299878	0.004150	0.003894	0.003669	0.003467	0.003287	0.003125	0.002978
7200	8	0.033571	0.027147	0.022798	0.019650	0.017266	0.015398	0.013895	0.012659	0.761596	0.010747	0.009992	0.009337	0.008762	0.008254	0.007801	0.007396	0.007031	0.006700
7201	8	0.019212	0.015515	0.013028	0.011229	0.009867	0.008799	0.007940	0.156144	0.381696	0.006141	0.338840	0.005335	0.005007	0.004717	0.004458	0.004226	0.004018	0.003828
7202	0	0.283415	0.027147	0.022798	0.019650	0.017266	0.015398	0.013895	0.012659	0.260700	0.010747	0.009993	0.009337	0.008762	0.008254	0.007801	0.007396	0.007031	0.257751
7203	8	0.033646	0.027157	0.022799	0.019651	0.017267	0.015398	0.013895	0.324729	0.449437	0.010747	0.009993	0.009337	0.008762	0.008254	0.007802	0.007396	0.007031	0.006700
7204	8	0.044727	0.036195	0.030397	0.026200	0.023022	0.020531	0.018526	0.016878	0.347951	0.014329	0.013323	0.012449	0.011683	0.011005	0.344613	0.009861	0.009374	0.008933
7205	8	0.014910	0.012065	0.010133	0.008733	0.007674	0.006844	0.006175	0.005626	0.758643	0.004776	0.139851	0.004150	0.003894	0.003668	0.003467	0.003287	0.003125	0.002978
7206	11	0.033605	0.027149	0.022799	0.019651	0.017267	0.015399	0.013895	0.012660	0.282943	0.010748	0.009993	0.487944	0.008763	0.008254	0.007802	0.007396	0.007031	0.006700
7207	10	0.022417	0.018104	0.015200	0.013100	0.011511	0.010265	0.009263	0.008439	0.007750	0.007165	0.839932	0.006225	0.005841	0.005503	0.005201	0.004931	0.004687	0.004466
7208	1	0.026915	0.625447	0.018240	0.015721	0.013813	0.012319	0.011116	0.010127	0.009300	0.008598	0.007994	0.007470	0.007010	0.006603	0.006241	0.005917	0.005625	0.201542
7209	10	0.044727	0.036195	0.030397	0.026200	0.023021	0.020531	0.018526	0.016878	0.015500	0.014329	0.679989	0.012449	0.011683	0.011005	0.010402	0.009861	0.009374	0.008933
7210	10	0.033588	0.027151	0.022798	0.019650	0.017266	0.015398	0.013895	0.012659	0.347427	0.010747	0.424141	0.009337	0.008762	0.008254	0.007801	0.007396	0.007031	0.006700
